"";"Boguslawa_Andrzejewska_1_Theta_Healing";"Boguslawa_Andrzejewska_2_Badz_zwyciezca_8_krokow_do_sukcesu";"Boguslawa_Andrzejewska_3_Czy_istnieje_prawda";"Boguslawa_Andrzejewska_4_O_pozytywnym_mysleniu";"gwiezdna_wedrowka_czy_leci_z_nami_polak_wydanie_drugie_poprawione";"gwiezdna_wedrowka_lot_von_brauna";"gwiezdna_wedrowka_lot_von_brauna_cz_iii";"gwiezdna_wedrowka_lot_von_brauna_ii";"Jaszczuk_Jakub-Stern_1_Foresta-Umbra_RuLit_Me";"Jaszczuk_Jakub-Stern_2_Plan-Sary_RuLit_Me";"Jaszczuk_Jakub-Stern_3_Marionetki_RuLit_Me";"Jaszczuk_Jakub-Stern_4_Akuszer-smierci_RuLit_Me";"Wiedzmin_1_Ostatnie-zyczenie";"Wiedzmin_2_Miecz-przeznaczenia";"Wiedzmin_3_Krew-elfow";"Wiedzmin_4_Czas-pogardy";"Wiedzmin_5_chszest-ognia";"Wiedzmin_6_Wieza-jaskolki";"Wiedzmin_7_pani-jeziora";"wiedzmin_8_Sezon-burz"
"kwitnacy";0;0,00527710930656219;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0;0;0
"laboratorium";0;0;0;0;0,0122206741836177;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0,0116096404744368;0
"lac";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0,00580482023721841;0
"lacze";0;0;0;0;0,0040735580612059;0,0091056003721073;0,0140439199287542;0,00841278295249044;0;0;0;0;0;0;0;0;0;0;0;0
"lamac";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00753872758080312;0;0,00509194757650737;0,0113264785116457;0;0
"lan";0;0,00527710930656219;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"latarnia";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0,0150774551616062;0;0;0;0;0,019269112820642
"lawka";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0;0;0;0;0;0;0;0,0116096404744368;0
"lazic";0;0;0;0;0,0081471161224118;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"lecie";0;0;0;0;0,0162942322448236;0;0,00468130664291807;0;0;0;0;0,00963455641032101;0;0;0;0;0;0,00566323925582283;0;0
"leczyc";0,0115232163517983;0;0;0,0176348969231952;0;0;0;0;0;0;0;0;0;0;0;0;0,0254597378825369;0,0113264785116457;0;0
"lekcewazyc";0,00576160817589916;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"lepszego";0,00576160817589916;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0;0;0;0;0;0;0,00753872758080312;0;0;0;0;0
"leszczyna";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0,0171149491023639;0;0;0;0,00509194757650737;0;0;0
"letarg";0,00576160817589916;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,0114099660682426;0,00599981419867535;0;0;0;0;0;0
"lewo";0;0,00527710930656219;0;0;0;0;0;0;0;0,00609429946164662;0,00990161234493545;0,0048172782051605;0;0;0;0;0;0;0;0
"lina";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0,0359988851920521;0,00376936379040156;0;0,00509194757650737;0;0;0
"lisi";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0;0,00599981419867535;0,00376936379040156;0;0;0;0;0,019269112820642
"literacko";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lizac";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0,00753872758080312;0,0117269095701382;0;0;0;0
"lowic";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0058634547850691;0;0,00566323925582283;0,0232192809488736;0
"ludziach";0;0;0,00535006473476351;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0
"luksus";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0,0175903643552073;0;0;0;0,00963455641032101
"lwowa";0;0;0;0;0;0;0;0;0,0224124333483336;0,0121885989232932;0,0198032246898709;0,0144518346154815;0;0;0;0;0;0;0;0
"lwowie";0;0;0;0;0;0;0;0;0,0134474600090002;0,0121885989232932;0,00990161234493545;0,0240863910258025;0;0;0;0;0;0;0;0
"lwowski";0;0;0;0;0;0;0;0;0,0268949200180003;0,00609429946164662;0,0198032246898709;0,0144518346154815;0;0;0;0;0;0;0;0
"lyk";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"maczac";0;0;0;0;0;0;0;0,00420639147624522;0;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0;0,019269112820642
"madre";0;0,0158313279196866;0,00535006473476351;0;0;0;0;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0,00580482023721841;0
"mag";0,00576160817589916;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,0114099660682426;0;0;0;0;0;0,00580482023721841;0
"magazyn";0;0;0;0;0,0081471161224118;0,00455280018605365;0;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0,028903669230963
"magiczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0058634547850691;0,0203677903060295;0;0,00580482023721841;0,019269112820642
"majacy";0,00576160817589916;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0,0119996283973507;0,00376936379040156;0;0;0;0;0
"makijaz";0,00576160817589916;0;0;0,00587829897439839;0;0;0;0;0,0134474600090002;0;0;0;0;0;0;0;0,0101838951530147;0;0;0
"malenki";0;0;0;0;0;0;0;0,00841278295249044;0;0;0,00495080617246772;0,0048172782051605;0;0;0,00376936379040156;0;0;0;0;0
"marie";0;0;0,00535006473476351;0;0;0;0;0;0,0313774066876671;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0;0
"marny";0;0,00527710930656219;0;0;0;0;0;0,00420639147624522;0;0;0;0;0;0;0,00376936379040156;0;0,0101838951530147;0;0;0
"marynarka";0;0;0;0;0;0;0;0;0,0134474600090002;0,00609429946164662;0,054458867897145;0,038538225641284;0;0;0;0;0;0;0;0
"mase";0,0115232163517983;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0;0;0;0;0;0;0;0;0
"materializacja";0,00576160817589916;0;0,00535006473476351;0,00587829897439839;0;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0;0;0
"matusiak";0,00576160817589916;0,00527710930656219;0,010700129469527;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"medalion";0;0;0;0;0;0;0;0;0;0;0;0;0,0171149491023639;0,00599981419867535;0;0;0;0;0,0116096404744368;0,00963455641032101
"mediumduchowo";0,0403312572312941;0,0263855465328109;0,021400258939054;0,0176348969231952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mediumnaturalnie";0,0288080408794958;0,0316626558393731;0,021400258939054;0,0235131958975935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mediumpsychologicznie";0,0518544735830925;0,0422168744524975;0,032100388408581;0,0411480928207887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mediumw";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"medycyna";0;0;0,00535006473476351;0,0176348969231952;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"medyczny";0;0;0;0;0;0,0273168011163219;0,0234065332145903;0,00841278295249044;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"meldowac";0;0;0;0;0,0081471161224118;0,013658400558161;0,0374504531433446;0,0126191744287357;0;0;0;0;0;0;0;0;0;0;0;0
"melodia";0;0;0;0;0;0;0;0;0,0179299466786669;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0,00963455641032101
"merigold";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0263855465328109;0;0,0254597378825369;0,00566323925582283;0,00580482023721841;0
"metafora";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00753872758080312;0;0;0;0,00580482023721841;0,00963455641032101
"metal";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"metr";0,00576160817589916;0;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0,00495080617246772;0;0;0;0;0;0;0;0;0
"mezowy";0,0115232163517983;0,00527710930656219;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"mglisty";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0,0101838951530147;0,00566323925582283;0;0,00963455641032101
"miejski";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0,00599981419867535;0;0;0;0;0;0,028903669230963
"mierzyc";0;0;0;0;0;0;0,0140439199287542;0,0126191744287357;0;0;0;0;0;0;0;0,0234538191402764;0;0;0,0348289214233104;0
"miesny";0,00576160817589916;0;0,00535006473476351;0;0;0;0,00936261328583614;0;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"mieszanka";0;0;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0,0114099660682426;0;0;0;0;0,00566323925582283;0;0
"mignac";0;0;0;0;0,0040735580612059;0;0;0;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"migotliwy";0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101;0;0;0,00376936379040156;0;0;0,00566323925582283;0,00580482023721841;0
"milosierdzie";0;0,00527710930656219;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"mineral";0,0403312572312941;0;0,0160501942042905;0,0235131958975935;0,0040735580612059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"minia";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0,00509194757650737;0,00566323925582283;0;0,019269112820642
"minister";0;0;0;0;0;0;0;0;0;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0,0152758427295221;0,00566323925582283;0;0
"miod";0;0;0,00535006473476351;0;0;0;0;0;0,00448248666966672;0;0;0,00963455641032101;0;0;0;0;0;0;0;0,00963455641032101
"miotla";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0,0048172782051605;0;0;0,00376936379040156;0;0;0;0,00580482023721841;0
"mit";0;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0,0119996283973507;0,00753872758080312;0;0;0;0,00580482023721841;0
"mityczny";0,0115232163517983;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0,0175903643552073;0;0;0,0116096404744368;0
"mlode";0;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0;0;0;0,0171149491023639;0,00599981419867535;0;0;0;0;0;0
"mlodzie";0,0172848245276975;0;0;0;0;0;0;0;0;0,00609429946164662;0;0;0;0;0,00376936379040156;0,0058634547850691;0;0;0;0
"mlodziez";0;0;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0;0;0;0;0;0;0,0113264785116457;0,00580482023721841;0
"mlodziutki";0;0;0;0;0;0;0;0;0,00896497333933344;0;0,0198032246898709;0;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"moda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0058634547850691;0,00509194757650737;0,0113264785116457;0;0,019269112820642
"mona";0;0;0;0;0;0,218534408930575;0,262153172003412;0,315479360718392;0;0;0;0;0;0;0;0;0;0;0;0,09634556410321
"monolog";0;0;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0,00566323925582283;0;0
"monstrum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00753872758080312;0,0058634547850691;0,00509194757650737;0;0;0,00963455641032101
"moralnosc";0;0,00527710930656219;0;0;0,0040735580612059;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,0169897177674685;0;0
"motywacyjny";0,00576160817589916;0,00527710930656219;0,00535006473476351;0;0;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0;0;0
"mruczec";0;0,0158313279196866;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0;0;0;0,00566323925582283;0;0
"mruzac";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0,0119996283973507;0,00376936379040156;0;0;0,00566323925582283;0;0
"mucha";0;0;0;0;0;0;0,00468130664291807;0;0;0;0,00495080617246772;0,019269112820642;0;0;0;0;0,00509194757650737;0;0;0
"muchy";0;0;0;0;0;0;0;0;0,00896497333933344;0,00609429946164662;0,00495080617246772;0;0;0;0;0;0;0;0;0,00963455641032101
"mutant";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0,0239992567947014;0,0113080913712047;0;0;0;0;0,00963455641032101
"mysi";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0,00963455641032101;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"myszka";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0,00580482023721841;0
"nabierac";0,0115232163517983;0;0;0,0176348969231952;0,0040735580612059;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0
"nadac";0;0,00527710930656219;0;0;0;0,013658400558161;0;0,0126191744287357;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"nader";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0;0;0,0058634547850691;0;0,00566323925582283;0;0
"nadgarstek";0;0;0;0;0;0;0,00936261328583614;0,00420639147624522;0;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"naga";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0,0114099660682426;0;0;0;0;0,00566323925582283;0,0116096404744368;0
"najdalszy";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0;0;0,00509194757650737;0;0;0
"najgorsze";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"najprostszy";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0;0;0
"najstarszy";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0,00376936379040156;0;0;0;0,00580482023721841;0
"najwidoczniej";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,00963455641032101;0;0;0;0;0,00509194757650737;0;0,0116096404744368;0
"nalegac";0;0;0;0,0117565979487968;0;0;0,00468130664291807;0;0,00896497333933344;0,00609429946164662;0;0;0;0;0;0;0;0;0;0
"nalozyc";0;0;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0,00509194757650737;0;0;0
"namalowac";0;0;0;0;0;0;0;0;0,00896497333933344;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0;0,0232192809488736;0
"namierzyc";0;0;0;0;0;0,00455280018605365;0,00468130664291807;0,0252383488574713;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"nao";0,00576160817589916;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"napad";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"napomykac";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0,00509194757650737;0;0,00580482023721841;0
"napotkac";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0,00376936379040156;0,0175903643552073;0;0;0,00580482023721841;0
"napotykac";0,00576160817589916;0;0;0,0117565979487968;0;0;0,00468130664291807;0;0;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"naprawic";0,0115232163517983;0;0;0;0,0040735580612059;0,00455280018605365;0;0,00841278295249044;0;0;0;0;0;0;0;0;0;0;0;0
"naprzeciw";0;0;0;0;0;0;0;0,00841278295249044;0;0;0;0;0;0;0;0,0175903643552073;0,00509194757650737;0,00566323925582283;0;0
"narzucac";0,0115232163517983;0;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0;0;0;0;0,00376936379040156;0;0;0;0;0
"nastepujacy";0;0,00527710930656219;0,00535006473476351;0;0,0040735580612059;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"nauk";0;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0,00963455641032101
"niebieskawy";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0,0058634547850691;0;0;0;0
"niedobrze";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0,0179994425960261;0,00376936379040156;0;0;0,00566323925582283;0;0
"niedowierzanie";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"niedziela";0;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"niemoc";0;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0;0;0;0;0,00963455641032101
"nieobecnosc";0;0;0;0;0;0;0;0;0;0,0182828983849399;0,0148524185174032;0,0048172782051605;0;0;0;0;0,00509194757650737;0;0;0
"nieograniczony";0;0;0,00535006473476351;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00580482023721841;0,00963455641032101
"niepewnosc";0;0;0;0,00587829897439839;0;0;0;0,00420639147624522;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"nieskonczonosc";0,00576160817589916;0;0;0;0;0;0,00936261328583614;0;0;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"nieuchronny";0,00576160817589916;0;0;0;0;0;0,00468130664291807;0;0;0;0,00495080617246772;0;0;0;0;0;0;0;0;0,00963455641032101
"niezadowolenie";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"niezaleznosc";0;0;0;0,0176348969231952;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0,00580482023721841;0
"niezmierny";0;0;0,00535006473476351;0;0;0;0;0,00420639147624522;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"nijaki";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0,0101838951530147;0;0,0116096404744368;0,00963455641032101
"niknac";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0,00753872758080312;0;0;0,00566323925582283;0,00580482023721841;0
"nilfgaardu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0469076382805528;0,0712872660711032;0;0,0174144607116552;0
"nilfgaardzkiego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0117269095701382;0,0152758427295221;0;0,00580482023721841;0
"nilfgaardzkim";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0175903643552073;0,0101838951530147;0,00566323925582283;0;0
"nitka";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0,0058634547850691;0,0152758427295221;0,00566323925582283;0;0
"nizej";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"non";0;0;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0;0;0;0;0;0;0,0152758427295221;0;0;0,00963455641032101
"norma";0;0;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0,00609429946164662;0;0;0,00570498303412128;0;0;0;0;0;0;0
"notatka";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0;0
"nowina";0;0;0;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"nowiutki";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0,0144518346154815;0;0;0;0;0;0;0;0
"nowoczesny";0;0,00527710930656219;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0;0;0;0;0;0,0117269095701382;0;0;0;0
"nowosc";0;0;0;0;0,0040735580612059;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"nuda";0;0;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0;0;0;0;0,00566323925582283;0;0
"nudny";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0,00509194757650737;0;0,00580482023721841;0
"nudzic";0;0;0;0;0,0162942322448236;0;0;0;0,00896497333933344;0;0;0;0;0;0;0,0117269095701382;0;0;0,00580482023721841;0
"numerolog";0,0115232163517983;0,0105542186131244;0,010700129469527;0,0117565979487968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nurt";0;0;0;0,0235131958975935;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0;0;0,0116096404744368;0
"obejmowac";0;0;0,00535006473476351;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"oberwac";0;0;0;0;0,0040735580612059;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"objawic";0;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0,0058634547850691;0;0;0;0,00963455641032101
"oblepic";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0;0;0;0,00509194757650737;0;0,00580482023721841;0
"obliczac";0,00576160817589916;0;0;0;0;0;0;0,00420639147624522;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0,00963455641032101
"oblicze";0;0;0;0;0,0081471161224118;0;0,00468130664291807;0;0;0;0;0;0;0;0;0,0058634547850691;0;0;0,00580482023721841;0
"obliczyc";0;0;0;0;0;0,00455280018605365;0,0187252265716723;0,00420639147624522;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"obnazyc";0;0;0;0;0;0;0;0,00420639147624522;0;0;0;0;0,0114099660682426;0;0;0,0117269095701382;0;0,00566323925582283;0;0
"obrac";0;0,0105542186131244;0;0,00587829897439839;0;0;0;0;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"obracac";0;0;0;0,00587829897439839;0;0;0;0;0,00896497333933344;0,00609429946164662;0;0,00963455641032101;0;0;0;0;0;0;0;0
"obracajac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,0179994425960261;0;0;0;0;0,00580482023721841;0
"obraza";0,0115232163517983;0;0;0,0117565979487968;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0,0116096404744368;0
"obrazek";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0,0113264785116457;0,00580482023721841;0
"obrazenie";0;0;0;0;0;0,00455280018605365;0,00936261328583614;0,00841278295249044;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"obrzucic";0;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0,00580482023721841;0
"obsluga";0;0;0;0;0,0122206741836177;0,0227640009302683;0;0,0210319573812261;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"obyc";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0,00580482023721841;0
"obyczaj";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0;0,00599981419867535;0,00376936379040156;0;0;0;0,00580482023721841;0
"obydwoje";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0,00509194757650737;0;0,00580482023721841;0
"ocalac";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0;0;0,00580482023721841;0
"ochoczy";0;0;0;0;0,0040735580612059;0;0;0;0,00896497333933344;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"oczko";0;0;0,00535006473476351;0;0;0;0,00468130664291807;0;0;0;0;0;0;0,00599981419867535;0;0,0058634547850691;0;0;0;0
"oczyma";0;0,00527710930656219;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"oczywista";0;0;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0,00963455641032101
"odbijac";0,0115232163517983;0,0105542186131244;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"odbudowac";0;0,00527710930656219;0;0;0,0040735580612059;0;0;0;0;0;0;0,0048172782051605;0;0;0;0;0,0101838951530147;0;0;0
"odchodzic";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,00566323925582283;0;0
"odchylic";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,0148524185174032;0,00963455641032101;0,00570498303412128;0;0;0;0;0;0;0
"odcien";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,0113264785116457;0;0,00963455641032101
"odcinek";0,00576160817589916;0;0;0,00587829897439839;0;0;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"odczekac";0;0;0;0;0;0;0;0,00841278295249044;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"odejscie";0;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0,0121885989232932;0;0;0;0;0;0;0;0;0;0
"odgarnac";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0,0179994425960261;0;0;0;0;0,0174144607116552;0
"odjechac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,00963455641032101;0;0;0;0,0175903643552073;0;0,0226529570232913;0;0
"odkaszlnac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0;0,00599981419867535;0,00376936379040156;0,0058634547850691;0;0;0;0
"odkrycie";0,00576160817589916;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0,00609429946164662;0;0;0;0;0;0;0;0;0;0
"odlegly";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0,00841278295249044;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"odmawiac";0;0;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0;0;0,00509194757650737;0;0,00580482023721841;0
